price,name,state,city,condition,distance,year_of_manufacture,color
4095000,Nissan Murano  Gray,Lagos State,Magodo,Local Used,190166,2004, Gray
8400000,Volkswagen Sharan  Black,Abuja (FCT),Garki 2,Local Used,274959,2003, Black
3010000,Peugeot  2000 Green,Abuja (FCT),Lugbe District,Local Used,235894,406, Green
39900000,Mercedes-Benz GLE-Class GLE  4MATIC 2016 Black,Lagos State,Lekki,Foreign Used,220003,400, Black
10400000,Toyota Corolla  White,Abuja (FCT),Gwarinpa,Local Used,292618,2010, White
10920000,Mercedes-Benz E 2010 White,Lagos State,Ojodu,Local Used,181925,350, White
9360000,Toyota Highlander  Blue,Lagos State,Surulere,Local Used,152736,2007, Blue
19760000,Toyota Venza  White,Edo State,Benin City,Foreign Used,141132,2012, White
26250000,Honda Odyssey  Gray,Lagos State,Ajah,Foreign Used,179524,2016, Gray
11960000,Toyota Camry  Black,Lagos State,Ibeju,Local Used,62595,2014, Black
14040000,Hyundai Sonata  Blue,Oyo State,Ibadan,Local Used,148904,2016, Blue
6500000,Toyota Highlander  Silver,Lagos State,Abule Egba,Local Used,189437,2006, Silver
6032000,Toyota Camry  Black,Abuja (FCT),Karu,Local Used,216424,2006, Black
2688000,Toyota Sienna  Blue,Lagos State,Ogba,Local Used,400368,2002, Blue
3120000,Honda Accord  Gray,Lagos State,Amuwo-Odofin,Local Used,405991,2005, Gray
4200000,Lexus RX  2000 Black,Lagos State,Isolo,Foreign Used,168928,300, Black
17680000,Toyota Highlander  White,Ogun State,Abeokuta North,Local Used,181401,2012, White
15750000,Mitsubishi Pajero  Black,Lagos State,Ojodu,Local Used,136433,2008, Black
7280000,Toyota Highlander  Gold,Ogun State,Abeokuta North,Local Used,307961,2004, Gold
6760000,Toyota Camry  Silver,Oyo State,Ibadan,Local Used,111950,2007, Silver
21840000,Lexus RX  2014 Black,Rivers State,Port-Harcourt,Local Used,89156,350, Black
4725000,Hyundai Sonata  Black,Abuja (FCT),Gwagwalada,Local Used,179927,2009, Black
14505750,Toyota Highlander Limited .5l 4WD 2013 Black,Abuja (FCT),Lugbe District,Local Used,207282,3, Black
12480000,Mercedes-Benz E 2011 Black,Akwa Ibom State,Uyo,Local Used,204407,350, Black
17868240,Hyundai Sonata  Gray,Abuja (FCT),Kubwa,Foreign Used,127856,2015, Gray
10500000,Honda Accord  Green,Lagos State,Ilupeju,Local Used,180614,2013, Green
6300000,Toyota Sequoia  Green,Oyo State,Ibadan,Local Used,116400,2002, Green
11960000,Toyota Camry  White,Abuja (FCT),Asokoro,Local Used,105680,2012, White
8632000,Toyota Avalon  Blue,Lagos State,Magodo,Foreign Used,343156,2006, Blue
3120000,Honda Accord  Gray,Lagos State,Amuwo-Odofin,Local Used,405991,2005, Gray
4200000,Lexus RX  2000 Black,Lagos State,Isolo,Foreign Used,168928,300, Black
17680000,Toyota Highlander  White,Ogun State,Abeokuta North,Local Used,181401,2012, White
15750000,Mitsubishi Pajero  Black,Lagos State,Ojodu,Local Used,136433,2008, Black
7280000,Toyota Highlander  Gold,Ogun State,Abeokuta North,Local Used,307961,2004, Gold
6760000,Toyota Camry  Silver,Oyo State,Ibadan,Local Used,111950,2007, Silver
21840000,Lexus RX  2014 Black,Rivers State,Port-Harcourt,Local Used,89156,350, Black
4725000,Hyundai Sonata  Black,Abuja (FCT),Gwagwalada,Local Used,179927,2009, Black
14505750,Toyota Highlander Limited .5l 4WD 2013 Black,Abuja (FCT),Lugbe District,Local Used,207282,3, Black
12480000,Mercedes-Benz E 2011 Black,Akwa Ibom State,Uyo,Local Used,204407,350, Black
17868240,Hyundai Sonata  Gray,Abuja (FCT),Kubwa,Foreign Used,127856,2015, Gray
10500000,Honda Accord  Green,Lagos State,Ilupeju,Local Used,180614,2013, Green
6300000,Toyota Sequoia  Green,Oyo State,Ibadan,Local Used,116400,2002, Green
11960000,Toyota Camry  White,Abuja (FCT),Asokoro,Local Used,105680,2012, White
8632000,Toyota Avalon  Blue,Lagos State,Magodo,Foreign Used,343156,2006, Blue
3120000,Honda Accord  Gray,Lagos State,Amuwo-Odofin,Local Used,405991,2005, Gray
4200000,Lexus RX  2000 Black,Lagos State,Isolo,Foreign Used,168928,300, Black
17680000,Toyota Highlander  White,Ogun State,Abeokuta North,Local Used,181401,2012, White
15750000,Mitsubishi Pajero  Black,Lagos State,Ojodu,Local Used,136433,2008, Black
7280000,Toyota Highlander  Gold,Ogun State,Abeokuta North,Local Used,307961,2004, Gold
6760000,Toyota Camry  Silver,Oyo State,Ibadan,Local Used,111950,2007, Silver
21840000,Lexus RX  2014 Black,Rivers State,Port-Harcourt,Local Used,89156,350, Black
4725000,Hyundai Sonata  Black,Abuja (FCT),Gwagwalada,Local Used,179927,2009, Black
14505750,Toyota Highlander Limited .5l 4WD 2013 Black,Abuja (FCT),Lugbe District,Local Used,207282,3, Black
12480000,Mercedes-Benz E 2011 Black,Akwa Ibom State,Uyo,Local Used,204407,350, Black
17868240,Hyundai Sonata  Gray,Abuja (FCT),Kubwa,Foreign Used,127856,2015, Gray
10500000,Honda Accord  Green,Lagos State,Ilupeju,Local Used,180614,2013, Green
6300000,Toyota Sequoia  Green,Oyo State,Ibadan,Local Used,116400,2002, Green
11960000,Toyota Camry  White,Abuja (FCT),Asokoro,Local Used,105680,2012, White
8632000,Toyota Avalon  Blue,Lagos State,Magodo,Foreign Used,343156,2006, Blue
14560000,Mercedes-Benz GL-Class  Black,Lagos State,Ikeja,Local Used,266122,2007, Black
10500000,Toyota Camry  Black,Lagos State,Abule Egba,Local Used,82471,2014, Black
8944000,Mercedes-Benz M Class  Black,Lagos State,Magodo,Local Used,143100,2007, Black
14560000,Toyota Venza  Black,Abuja (FCT),Lugbe District,Local Used,180450,2009, Black
21000000,Lexus LS  Black,Lagos State,Lekki,Local Used,23705,2012, Black
3150000,Hyundai Santa Fe  Black,Lagos State,Abule Egba,Local Used,182967,2002, Black
5720000,Toyota Corolla  Gray,Abuja (FCT),Gwarinpa,Local Used,302512,2004, Gray
6090000,Toyota Camry  Gold,Lagos State,Alimosho,Local Used,280855,2011, Gold
4680000,Ford Edge  Silver,Lagos State,Ajah,Local Used,213165,2007, Silver
17680000,Mercedes-Benz GLK-Class  2010 White,Lagos State,Ajah,Foreign Used,271556,350, White
12480000,Mercedes-Benz C 2013 Black,Kaduna State,Kaduna / Kaduna State,Local Used,109084,300, Black
46830000,Toyota Camry  Blue,Lagos State,Lekki,Foreign Used,8450,2023, Blue
13312000,Toyota Corolla  Gray,Oyo State,Ibadan,Local Used,237564,2015, Gray
4160000,Toyota Camry  Brown,Oyo State,Ibadan,Local Used,406326,2004, Brown
5250000,Kia Optima  Silver,Lagos State,Yaba,Local Used,167520,2007, Silver
14560000,Mercedes-Benz GL-Class  Black,Lagos State,Ikeja,Local Used,266122,2007, Black
10500000,Toyota Camry  Black,Lagos State,Abule Egba,Local Used,82471,2014, Black
8944000,Mercedes-Benz M Class  Black,Lagos State,Magodo,Local Used,143100,2007, Black
14560000,Toyota Venza  Black,Abuja (FCT),Lugbe District,Local Used,180450,2009, Black
21000000,Lexus LS  Black,Lagos State,Lekki,Local Used,23705,2012, Black
3150000,Hyundai Santa Fe  Black,Lagos State,Abule Egba,Local Used,182967,2002, Black
5720000,Toyota Corolla  Gray,Abuja (FCT),Gwarinpa,Local Used,302512,2004, Gray
6090000,Toyota Camry  Gold,Lagos State,Alimosho,Local Used,280855,2011, Gold
4680000,Ford Edge  Silver,Lagos State,Ajah,Local Used,213165,2007, Silver
17680000,Mercedes-Benz GLK-Class  2010 White,Lagos State,Ajah,Foreign Used,271556,350, White
12480000,Mercedes-Benz C 2013 Black,Kaduna State,Kaduna / Kaduna State,Local Used,109084,300, Black
46830000,Toyota Camry  Blue,Lagos State,Lekki,Foreign Used,8450,2023, Blue
13312000,Toyota Corolla  Gray,Oyo State,Ibadan,Local Used,237564,2015, Gray
4160000,Toyota Camry  Brown,Oyo State,Ibadan,Local Used,406326,2004, Brown
5250000,Kia Optima  Silver,Lagos State,Yaba,Local Used,167520,2007, Silver
14560000,Mercedes-Benz GL-Class  Black,Lagos State,Ikeja,Local Used,266122,2007, Black
10500000,Toyota Camry  Black,Lagos State,Abule Egba,Local Used,82471,2014, Black
8944000,Mercedes-Benz M Class  Black,Lagos State,Magodo,Local Used,143100,2007, Black
14560000,Toyota Venza  Black,Abuja (FCT),Lugbe District,Local Used,180450,2009, Black
21000000,Lexus LS  Black,Lagos State,Lekki,Local Used,23705,2012, Black
3150000,Hyundai Santa Fe  Black,Lagos State,Abule Egba,Local Used,182967,2002, Black
5720000,Toyota Corolla  Gray,Abuja (FCT),Gwarinpa,Local Used,302512,2004, Gray
6090000,Toyota Camry  Gold,Lagos State,Alimosho,Local Used,280855,2011, Gold
4680000,Ford Edge  Silver,Lagos State,Ajah,Local Used,213165,2007, Silver
17680000,Mercedes-Benz GLK-Class  2010 White,Lagos State,Ajah,Foreign Used,271556,350, White
12480000,Mercedes-Benz C 2013 Black,Kaduna State,Kaduna / Kaduna State,Local Used,109084,300, Black
46830000,Toyota Camry  Blue,Lagos State,Lekki,Foreign Used,8450,2023, Blue
13312000,Toyota Corolla  Gray,Oyo State,Ibadan,Local Used,237564,2015, Gray
4160000,Toyota Camry  Brown,Oyo State,Ibadan,Local Used,406326,2004, Brown
5250000,Kia Optima  Silver,Lagos State,Yaba,Local Used,167520,2007, Silver
4725000,Toyota Corolla  Blue,Lagos State,Abule Egba,Local Used,154607,2006, Blue
4680000,Toyota Camry  Red,Rivers State,Port-Harcourt,Local Used,147905,2004, Red
3150000,Volkswagen Golf  Blue,Enugu State,Enugu,Local Used,297197,2000, Blue
10038000,Toyota Camry  Gray,Lagos State,Ikeja,Foreign Used,389255,2011, Gray
4680000,Acura MDX  Silver,Abuja (FCT),Garki 2,Local Used,229740,2004, Silver
124800000,Lexus GX  Black,Lagos State,Ikoyi,Foreign Used,34697,2021, Black
25200000,Lexus RX  2013 White,Lagos State,Kosofe,Foreign Used,288604,350, White
14560000,Toyota Corolla  Silver,Lagos State,Surulere,Local Used,311846,2016, Silver
18720000,Mercedes-Benz GLK-Class  2010 Black,Lagos State,Ikorodu,Foreign Used,NA,350, Black
20280000,Toyota Sienna  Silver,Lagos State,Ikotun/Igando,Foreign Used,39139,2013, Silver
78750000,Toyota Land Cruiser  White,Lagos State,Ikeja,Foreign Used,121389,2011, White
9360000,Toyota Camry  White,Lagos State,Lekki,Local Used,182870,2009, White
46800000,Toyota Highlander  Silver,Lagos State,Ikotun/Igando,Foreign Used,100453,2017, Silver
47250000,Toyota Fortuner  Black,Lagos State,Yaba,Local Used,61708,2017, Black
12480000,Ford Explorer  Black,Lagos State,Ilupeju,Local Used,134465,2013, Black
10504000,Toyota Camry  Black,Abuja (FCT),Wuse,Local Used,104368,2012, Black
5200000,Ford Edge  Gray,Lagos State,Alimosho,Local Used,164938,2007, Gray
7800000,Toyota Camry  Red,Lagos State,Alimosho,Local Used,174233,2008, Red
78000000,Toyota Land Cruiser  Gray,Lagos State,Mushin,Foreign Used,230188,2016, Gray
54080000,Lexus RX  2018 Gray,Oyo State,Ibadan,Foreign Used,51413,350, Gray
11550000,Nissan Armada  Black,Lagos State,Isolo,Local Used,258667,2009, Black
16800000,Nissan Murano  Silver,Lagos State,Isolo,Foreign Used,142781,2012, Silver
18200000,Hyundai Sonata  Brown,Lagos State,Amuwo-Odofin,Foreign Used,78687,2017, Brown
28600000,Toyota Highlander  Gold,Abuja (FCT),Lugbe District,Foreign Used,154324,2012, Gold
14560000,Land Rover Range Rover Sport  Brown,Abuja (FCT),Kubwa,Local Used,116916,2012, Brown
6300000,Ford Freestyle  Gold,Lagos State,Mushin,Foreign Used,200510,2005, Gold
4992000,Lexus RX  1999 White,Lagos State,Alimosho,Local Used,406825,300, White
38850000,Toyota Highlander XLE x2 V6 (3.5L 6cyl 8A) 2017 Black,Rivers State,Port-Harcourt,Foreign Used,53245,4, Black
15750000,BMW i 2011 Gray,Enugu State,Enugu,Foreign Used,172741,528, Gray
12480000,Ford Explorer  Black,Lagos State,Ilupeju,Local Used,134465,2013, Black
10504000,Toyota Camry  Black,Abuja (FCT),Wuse,Local Used,104368,2012, Black
5200000,Ford Edge  Gray,Lagos State,Alimosho,Local Used,164938,2007, Gray
7800000,Toyota Camry  Red,Lagos State,Alimosho,Local Used,174233,2008, Red
78000000,Toyota Land Cruiser  Gray,Lagos State,Mushin,Foreign Used,230188,2016, Gray
54080000,Lexus RX  2018 Gray,Oyo State,Ibadan,Foreign Used,51413,350, Gray
11550000,Nissan Armada  Black,Lagos State,Isolo,Local Used,258667,2009, Black
16800000,Nissan Murano  Silver,Lagos State,Isolo,Foreign Used,142781,2012, Silver
18200000,Hyundai Sonata  Brown,Lagos State,Amuwo-Odofin,Foreign Used,78687,2017, Brown
28600000,Toyota Highlander  Gold,Abuja (FCT),Lugbe District,Foreign Used,154324,2012, Gold
14560000,Land Rover Range Rover Sport  Brown,Abuja (FCT),Kubwa,Local Used,116916,2012, Brown
6300000,Ford Freestyle  Gold,Lagos State,Mushin,Foreign Used,200510,2005, Gold
4992000,Lexus RX  1999 White,Lagos State,Alimosho,Local Used,406825,300, White
38850000,Toyota Highlander XLE x2 V6 (3.5L 6cyl 8A) 2017 Black,Rivers State,Port-Harcourt,Foreign Used,53245,4, Black
15750000,BMW i 2011 Gray,Enugu State,Enugu,Foreign Used,172741,528, Gray
12480000,Ford Explorer  Black,Lagos State,Ilupeju,Local Used,134465,2013, Black
10504000,Toyota Camry  Black,Abuja (FCT),Wuse,Local Used,104368,2012, Black
5200000,Ford Edge  Gray,Lagos State,Alimosho,Local Used,164938,2007, Gray
7800000,Toyota Camry  Red,Lagos State,Alimosho,Local Used,174233,2008, Red
78000000,Toyota Land Cruiser  Gray,Lagos State,Mushin,Foreign Used,230188,2016, Gray
54080000,Lexus RX  2018 Gray,Oyo State,Ibadan,Foreign Used,51413,350, Gray
11550000,Nissan Armada  Black,Lagos State,Isolo,Local Used,258667,2009, Black
16800000,Nissan Murano  Silver,Lagos State,Isolo,Foreign Used,142781,2012, Silver
18200000,Hyundai Sonata  Brown,Lagos State,Amuwo-Odofin,Foreign Used,78687,2017, Brown
28600000,Toyota Highlander  Gold,Abuja (FCT),Lugbe District,Foreign Used,154324,2012, Gold
14560000,Land Rover Range Rover Sport  Brown,Abuja (FCT),Kubwa,Local Used,116916,2012, Brown
6300000,Ford Freestyle  Gold,Lagos State,Mushin,Foreign Used,200510,2005, Gold
4992000,Lexus RX  1999 White,Lagos State,Alimosho,Local Used,406825,300, White
38850000,Toyota Highlander XLE x2 V6 (3.5L 6cyl 8A) 2017 Black,Rivers State,Port-Harcourt,Foreign Used,53245,4, Black
15750000,BMW i 2011 Gray,Enugu State,Enugu,Foreign Used,172741,528, Gray
2912000,Honda Accord Automatic  Black,Imo State,Owerri,Local Used,188814,2005, Black
2835000,Nissan Xterra  Blue,Ondo State,Akure,Local Used,225090,2002, Blue
4680000,Toyota Camry  Gray,Oyo State,Ibadan,Local Used,361412,2004, Gray
2835000,Honda CR-V  Silver,Abuja (FCT),Karu,Local Used,260521,2004, Silver
17850000,BMW X 2014 White,Lagos State,Alimosho,Local Used,16840,1, White
26250000,Toyota Hilux  Black,Oyo State,Ibadan,Local Used,NA,2005, Black
7586250,Lexus ES  Gray,Lagos State,Ikorodu,Local Used,153413,2007, Gray
7875000,Volkswagen Eos  Silver,Oyo State,Ibadan,Local Used,121941,2007, Silver
17850000,Toyota RAV 2015 Gray,Lagos State,Isolo,Foreign Used,93158,4, Gray
4160000,Honda Pilot  Black,Lagos State,Ikorodu,Local Used,230707,2006, Black
17680000,Lexus ES  2012 Gray,Imo State,Owerri,Foreign Used,278618,350, Gray
3150000,Honda Pilot EX x4 (3.5L 6cyl 5A) 2003 Gray,Lagos State,Ikorodu,Local Used,241986,4, Gray
4160000,Toyota Avalon  Black,Lagos State,Ojodu,Local Used,424439,2003, Black
7644000,Ford Edge  Brown,Lagos State,Lekki,Local Used,146477,2011, Brown
19760000,Toyota Highlander Limited  Black,Lagos State,Ojodu,Foreign Used,305761,2010, Black
30680000,Toyota Venza  Blue,Lagos State,Lekki,Foreign Used,116594,2015, Blue
60320000,Lexus RX  2017 Gray,Lagos State,Lekki,Foreign Used,67202,350, Gray
19656000,Mercedes-Benz GLK-Class  Red,Lagos State,Isolo,Foreign Used,103542,2011, Red
14040000,Mercedes-Benz GLK-Class  4MATIC 2012 Black,Abuja (FCT),Lugbe District,Local Used,78831,350, Black
13000000,Toyota Corolla  Blue,Abuja (FCT),Gwarinpa,Local Used,70538,2014, Blue
6240000,Toyota Corolla  White,Lagos State,Yaba,Local Used,188355,2006, White
64480000,Toyota Hilux  White,Lagos State,Lekki,Local Used,37217,2020, White
14962500,Hyundai Sonata  Silver,Lagos State,Ajah,Foreign Used,86897,2017, Silver
10400000,Mercedes-Benz M Class  Gray,Lagos State,Lekki,Local Used,160108,2008, Gray
7800000,Ford Edge  Silver,Oyo State,Ibadan,Local Used,190537,2011, Silver
18900000,Mini Cooper  Green,Abuja (FCT),Gudu,Foreign Used,88655,2014, Green
5240000,Ford Explorer  White,Oyo State,Ibadan,Local Used,199513,2007, White
5250000,Volkswagen Passat  Black,Lagos State,Ikeja,Local Used,118594,2006, Black
36750000,Infiniti QX 2017 Black,Lagos State,Lekki,Local Used,94398,60, Black
8400000,Ford Explorer Eddie Bauer  Black,Rivers State,Port-Harcourt,Local Used,210913,2005, Black
8400000,Mitsubishi L Double Cab 2.5 136hp 2012 White,Lagos State,Ikorodu,Foreign Used,224799,200, White
14560000,Toyota Venza V 2012 Black,Ondo State,Akure,Local Used,265174,6, Black
3570000,Nissan Murano  White,Abuja (FCT),Karu,Local Used,109653,2004, White
13650000,BMW i 2011 Gray,Lagos State,Ikotun/Igando,Foreign Used,310563,535, Gray
5200000,Ford Edge  Gray,Oyo State,Ibadan,Local Used,324113,2009, Gray
3465000,Mazda Tribute  Green,Enugu State,Enugu,Local Used,151970,2003, Green
3536000,Peugeot  2005 Black,Kaduna State,Kaduna / Kaduna State,Local Used,112129,406, Black
5250000,Mazda CX- 2008 Blue,Ogun State,Abeokuta North,Local Used,391246,9, Blue
52500000,New Lexus RX  2018 White,Abia State,Umuahia,Brand New,83027,350, White
8840000,Toyota Camry  Silver,Lagos State,Alimosho,Local Used,280747,2010, Silver
6240000,Ford Edge  Red,Lagos State,Amuwo-Odofin,Local Used,1949865,2008, Red
56368000,Toyota RAV 2019 Blue,Lagos State,Amuwo-Odofin,Foreign Used,66808,4, Blue
4992000,Toyota Camry  Black,Lagos State,Alimosho,Local Used,293152,2004, Black
22050000,Mercedes-Benz GLA  2015 Black,Abuja (FCT),Jabi,Local Used,168996,250, Black
8320000,Toyota -Runner 2004 Gold,Lagos State,Surulere,Local Used,219224,4, Gold
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
19950000,Ford Edge  Blue,Lagos State,Surulere,Local Used,173514,2016, Blue
52500000,Toyota -Runner 2013 Black,Lagos State,Lekki,Local Used,108028,4, Black
8632000,Toyota Camry  Blue,Ondo State,Akure,Local Used,161160,2011, Blue
5250000,Nissan Altima  Black,Lagos State,Yaba,Local Used,210062,2007, Black
23100000,Honda Accord  White,Abuja (FCT),Asokoro,Foreign Used,49212,2019, White
35175000,Lexus GX  Black,Lagos State,Lekki,Foreign Used,170490,2014, Black
5720000,Toyota Sienna  Blue,Oyo State,Ibadan,Local Used,431099,2004, Blue
26250000,Ford F- 2017 White,Oyo State,Ibadan,Foreign Used,120829,150, White
7875000,Ford Focus  Red,Lagos State,Ipaja,Local Used,260043,2012, Red
18900000,Nissan Rogue  Gray,Lagos State,Ogudu,Local Used,153557,2016, Gray
11550000,Acura TL  Black,Lagos State,Yaba,Local Used,344430,2009, Black
3120000,Honda Accord  Gray,Lagos State,Amuwo-Odofin,Local Used,241748,2004, Gray
36750000,Chevrolet Camaro  Black,Lagos State,Ikeja,Foreign Used,227314,2012, Black
4200000,Volkswagen Passat  Blue,Oyo State,Ibadan,Local Used,213251,1998, Blue
6240000,Honda Pilot  Gray,Abuja (FCT),Lugbe District,Local Used,337563,2004, Gray
7280000,Toyota Sienna XLE  Blue,Imo State,Owerri,Local Used,472309,2005, Blue
3675000,Nissan Serena  White,Ogun State,Abeokuta North,Local Used,1622623,1995, White
3675000,Mercedes-Benz A-Class  Black,Kaduna State,Kaduna / Kaduna State,Local Used,230210,2004, Black
23400000,Hyundai Sonata  Silver,Lagos State,Ojodu,Foreign Used,71192,2015, Silver
88400000,Land Rover Range Rover Velar P S 4x4 2018 Gray,Lagos State,Lekki,Foreign Used,106696,380, Gray
16640000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Foreign Used,187505,2013, Gold
25250000,Toyota Camry  Red,Lagos State,Ajah,Foreign Used,83562,2018, Red
10400000,Toyota Highlander  Silver,Lagos State,Ikeja,Local Used,21682,2005, Silver
30450000,Lexus GX  Black,Abuja (FCT),Wuse,Local Used,141539,2014, Black
30160000,Mercedes-Benz GL-Class  White,Lagos State,Ajah,Local Used,104943,2013, White
7280000,Toyota Camry  Silver,Lagos State,Ipaja,Local Used,112371,2008, Silver
7280000,Toyota Highlander  White,Abuja (FCT),Lugbe District,Local Used,317522,2004, White
4160000,Toyota Camry  Black,Lagos State,Mushin,Local Used,622127,2003, Black
5200000,Lexus RX  2002 Gray,Lagos State,Surulere,Local Used,273406,300, Gray
7350000,Lexus ES  Blue,Lagos State,Abule Egba,Local Used,173085,2008, Blue
7280000,Toyota Sienna XLE  Blue,Imo State,Owerri,Local Used,472309,2005, Blue
3675000,Nissan Serena  White,Ogun State,Abeokuta North,Local Used,1622623,1995, White
3675000,Mercedes-Benz A-Class  Black,Kaduna State,Kaduna / Kaduna State,Local Used,230210,2004, Black
23400000,Hyundai Sonata  Silver,Lagos State,Ojodu,Foreign Used,71192,2015, Silver
88400000,Land Rover Range Rover Velar P S 4x4 2018 Gray,Lagos State,Lekki,Foreign Used,106696,380, Gray
16640000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Foreign Used,187505,2013, Gold
